mean_pixel,std_pixel,dark_ratio,skewness,kurtosis,entropy,dct_h_0,dct_h_1,dct_h_2,dct_h_3,dct_h_4,dct_v_0,dct_v_1,dct_v_2,dct_v_3,dct_v_4,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,q_tl_mean,q_tl_std,q_tr_mean,q_tr_std,q_bl_mean,q_bl_std,q_br_mean,q_br_std,label,label_name
152.76123,111.122475,0.3997802734375,-0.3895504349865826,-1.6507807522905484,0.9708219175359696,22.8370304107666,108.67543029785156,-5.794653415679932,120.45976257324219,-1.6744074821472168,46.053497314453125,136.6752471923828,-25.530004501342773,125.63552856445312,-23.85345458984375,0.0,0.0029296875,0.00927734375,0.08612060546875,0.05426025390625,0.36578369140625,0.0325927734375,0.0211181640625,0.40380859375,0.02410888671875,154.11865234375,110.81719207763672,160.15673828125,109.04550170898438,152.8935546875,110.87220764160156,143.8759765625,113.10748291015625,1,malware
152.4668,111.23714,0.40533447265625,-0.3832679122194217,-1.6574255385954586,0.9739856561250628,-18.732894897460938,122.00251770019531,1.6327999830245972,139.54513549804688,-3.008017063140869,29.626991271972656,180.92013549804688,-51.29254150390625,142.37014770507812,7.440181732177734,0.0,0.0030517578125,0.01019287109375,0.08233642578125,0.0572509765625,0.36834716796875,0.030517578125,0.02020263671875,0.4058837890625,0.022216796875,156.056396484375,109.83187103271484,156.685302734375,110.68584442138672,145.547119140625,112.2457275390625,151.578369140625,111.81214904785156,1,malware
147.0144,112.76628,0.4302978515625,-0.29444154437450226,-1.7320695965865265,0.9859358900661243,17.500940322875977,160.6072998046875,43.717247009277344,167.23947143554688,-50.00235366821289,-3.402456283569336,173.80226135253906,36.37628936767578,186.816162109375,-28.11168098449707,0.0,0.00286865234375,0.00994873046875,0.0838623046875,0.05889892578125,0.3533935546875,0.0272216796875,0.0184326171875,0.42529296875,0.02008056640625,145.510498046875,112.18479919433594,146.402099609375,113.17544555664062,148.219482421875,112.80424499511719,147.925537109375,112.87652587890625,1,malware
148.69067,112.64836,0.42352294921875,-0.3207441137703069,-1.7168684178595253,0.9830576802357227,-28.280574798583984,163.67169189453125,49.605018615722656,142.4293975830078,-61.415191650390625,5.732438087463379,140.3060302734375,-47.57074737548828,177.5138397216797,-18.521812438964844,0.0,0.0020751953125,0.00946044921875,0.08380126953125,0.05377197265625,0.35357666015625,0.02825927734375,0.0186767578125,0.429931640625,0.02044677734375,148.995849609375,111.6010971069336,149.872314453125,111.98744201660156,139.92431640625,114.64588165283203,155.97021484375,111.74797058105469,1,malware
147.61774,112.598404,0.425537109375,-0.3059538128249896,-1.7245462107108995,0.9839416440835349,-23.470367431640625,162.44381713867188,20.24092674255371,109.12289428710938,-32.404884338378906,10.728713035583496,157.03439331054688,11.729378700256348,189.77427673339844,-10.020170211791992,0.0,0.0032958984375,0.01043701171875,0.0828857421875,0.05816650390625,0.35491943359375,0.02679443359375,0.01702880859375,0.42327880859375,0.023193359375,143.86669921875,112.82018280029297,152.003662109375,111.86417388916016,142.6083984375,113.08436584472656,151.9921875,112.27647399902344,1,malware
153.08728,110.783875,0.40289306640625,-0.3929807204560657,-1.645466764855345,0.9726177933672568,-2.0313241481781006,158.4905548095703,-3.0728657245635986,140.7325439453125,13.575807571411133,-2.5381686687469482,121.27046203613281,-39.52405548095703,148.235107421875,30.961101531982422,0.0,0.00244140625,0.01092529296875,0.08441162109375,0.05865478515625,0.37255859375,0.03125,0.0194091796875,0.3958740234375,0.02447509765625,155.025634765625,110.4712142944336,153.234619140625,111.01697540283203,150.501953125,110.67510986328125,153.5869140625,110.92303466796875,1,malware
147.33215,112.83213,0.4288330078125,-0.29944896393391546,-1.7293265064848844,0.9853364996964008,-3.781919479370117,177.51400756835938,10.57876205444336,157.53050231933594,-27.098785400390625,8.839971542358398,159.02102661132812,-4.725642681121826,143.36585998535156,5.544649124145508,6.103515625e-05,0.00286865234375,0.00958251953125,0.08428955078125,0.0576171875,0.34515380859375,0.0263671875,0.016845703125,0.4354248046875,0.02178955078125,145.66357421875,112.83079528808594,150.499267578125,112.315673828125,148.413818359375,112.57372283935547,144.751953125,113.51333618164062,1,malware
151.27106,111.46254,0.41156005859375,-0.361911376687649,-1.6753029635580698,0.9773123867915503,-16.96092414855957,135.1154327392578,-1.4176151752471924,192.10281372070312,17.105342864990234,-4.310970306396484,146.85842895507812,28.770376205444336,158.7998046875,-58.01013946533203,6.103515625e-05,0.0023193359375,0.0101318359375,0.08734130859375,0.05865478515625,0.3616943359375,0.030029296875,0.01995849609375,0.40692138671875,0.02288818359375,145.216552734375,112.10989379882812,153.97119140625,110.74382019042969,155.176513671875,110.49610900878906,150.719970703125,112.22244262695312,1,malware
154.5946,111.31486,0.39599609375,-0.4192098873226995,-1.6378550315151719,0.9685602214179797,35.352508544921875,91.54484558105469,-5.311105251312256,149.62478637695312,14.918270111083984,27.17868995666504,125.0435791015625,-9.638482093811035,152.46929931640625,-58.754432678222656,0.0,0.00311279296875,0.01007080078125,0.07958984375,0.05340576171875,0.36456298828125,0.02886962890625,0.0189208984375,0.4180908203125,0.02337646484375,155.487060546875,110.60462951660156,156.102294921875,111.18798065185547,159.741943359375,110.14398193359375,147.047119140625,112.9141845703125,1,malware
149.45697,113.71838,0.40447998046875,-0.36285595039919494,-1.7107378440090129,0.9735109657620791,0.6750025749206543,200.81857299804688,1.7809491157531738,113.63935852050781,19.339731216430664,-17.877405166625977,152.65884399414062,-4.999412536621094,194.5126190185547,-12.377066612243652,0.0,0.00146484375,0.01031494140625,0.07708740234375,0.059326171875,0.36090087890625,0.02459716796875,0.01837158203125,0.4398193359375,0.00811767578125,145.141845703125,114.35356140136719,150.004150390625,113.63117218017578,155.98193359375,112.25285339355469,146.699951171875,114.31930541992188,1,malware
